#Wavelength (nm)	Color Matching Functions
404.0	2.074801000000000076e-02	5.722187000000000107e-04	9.854047999999999974e-02
405.0	2.318999999999999881e-02	6.400000000000000524e-04	1.102000000000000063e-01
406.0	2.620735999999999899e-02	7.245599999999999610e-04	1.246132999999999963e-01
407.0	2.978248000000000006e-02	8.254999999999999534e-04	1.417017000000000138e-01
408.0	3.388092000000000187e-02	9.411600000000000217e-04	1.613034999999999886e-01
409.0	3.846824000000000077e-02	1.069880000000000050e-03	1.832567999999999975e-01
410.0	4.351000000000000006e-02	1.209999999999999921e-03	2.074000000000000010e-01
411.0	4.899560000000000026e-02	1.362090999999999953e-03	2.336921000000000137e-01
412.0	5.502259999999999790e-02	1.530752000000000024e-03	2.626113999999999948e-01
413.0	6.171879999999999727e-02	1.720367999999999897e-03	2.947745999999999977e-01
414.0	6.921199999999999575e-02	1.935323000000000078e-03	3.307984999999999953e-01
415.0	7.763000000000000456e-02	2.180000000000000080e-03	3.713000000000000189e-01
416.0	8.695811000000000512e-02	2.454800000000000038e-03	4.162090999999999985e-01
417.0	9.717671999999999422e-02	2.763999999999999964e-03	4.654641999999999946e-01
418.0	1.084062999999999971e-01	3.117799999999999998e-03	5.196948000000000123e-01
419.0	1.207672000000000051e-01	3.526399999999999847e-03	5.795303000000000537e-01
420.0	1.343799999999999994e-01	4.000000000000000083e-03	6.455999999999999517e-01
421.0	1.493581999999999965e-01	4.546240000000000003e-03	7.184838000000000058e-01
422.0	1.653957000000000066e-01	5.159320000000000225e-03	7.967132999999999576e-01
423.0	1.819831000000000087e-01	5.829280000000000052e-03	8.778458999999999568e-01
424.0	1.986110000000000098e-01	6.546159999999999653e-03	9.594390000000000418e-01
425.0	2.147699999999999887e-01	7.300000000000000065e-03	1.039050100000000088e+00
426.0	2.301867999999999970e-01	8.086506999999999723e-03	1.115367299999999950e+00
427.0	2.448797000000000057e-01	8.908720000000000180e-03	1.188497099999999973e+00
428.0	2.587772999999999879e-01	9.767680000000000806e-03	1.258123300000000055e+00
429.0	2.718078999999999912e-01	1.066443000000000078e-02	1.323929600000000040e+00
430.0	2.838999999999999857e-01	1.159999999999999920e-02	1.385599999999999943e+00
431.0	2.949437999999999782e-01	1.257316999999999983e-02	1.442635200000000006e+00
432.0	3.048965000000000147e-01	1.358271999999999952e-02	1.494803499999999952e+00
433.0	3.137872999999999912e-01	1.462968000000000081e-02	1.542190299999999903e+00
434.0	3.216454000000000257e-01	1.571509000000000100e-02	1.584880700000000031e+00
435.0	3.285000000000000142e-01	1.684000000000000080e-02	1.622959999999999958e+00
436.0	3.343513000000000179e-01	1.800736000000000003e-02	1.656404800000000010e+00
437.0	3.392101000000000144e-01	1.921447999999999906e-02	1.685295900000000069e+00
438.0	3.431213000000000179e-01	2.045392000000000043e-02	1.709874499999999964e+00
439.0	3.461295999999999817e-01	2.171823999999999977e-02	1.730382099999999923e+00
440.0	3.482799999999999785e-01	2.299999999999999961e-02	1.747060000000000057e+00
441.0	3.495999000000000190e-01	2.429461000000000120e-02	1.760044600000000070e+00
442.0	3.501473999999999975e-01	2.561023999999999939e-02	1.769623299999999899e+00
443.0	3.500130000000000186e-01	2.695857000000000114e-02	1.776263699999999890e+00
444.0	3.492870000000000141e-01	2.835125000000000145e-02	1.780433399999999944e+00
445.0	3.480599999999999805e-01	2.980000000000000010e-02	1.782599999999999962e+00
446.0	3.463732999999999951e-01	3.131082999999999783e-02	1.782968200000000003e+00
447.0	3.442624000000000239e-01	3.288367999999999847e-02	1.781699799999999945e+00
448.0	3.418088000000000237e-01	3.452112000000000236e-02	1.779198199999999952e+00
449.0	3.390941000000000094e-01	3.622571000000000124e-02	1.775867099999999921e+00
450.0	3.361999999999999988e-01	3.799999999999999906e-02	1.772110000000000074e+00
451.0	3.331976999999999856e-01	3.984667000000000070e-02	1.768258899999999967e+00
452.0	3.300410999999999762e-01	4.176799999999999957e-02	1.764038999999999913e+00
453.0	3.266356999999999733e-01	4.376599999999999935e-02	1.758943799999999946e+00
454.0	3.228867999999999738e-01	4.584267000000000203e-02	1.752466300000000032e+00
455.0	3.186999999999999833e-01	4.800000000000000100e-02	1.744099999999999984e+00
456.0	3.140251000000000015e-01	5.024367999999999890e-02	1.733559499999999920e+00
457.0	3.088839999999999919e-01	5.257304000000000144e-02	1.720858100000000057e+00
458.0	3.032904000000000155e-01	5.498055999999999777e-02	1.705936899999999978e+00
459.0	2.972579000000000193e-01	5.745871999999999785e-02	1.688737200000000049e+00
460.0	2.908000000000000029e-01	5.999999999999999778e-02	1.669200000000000017e+00
461.0	2.839701000000000031e-01	6.260197000000000678e-02	1.647528700000000068e+00
462.0	2.767214000000000063e-01	6.527752000000000554e-02	1.623412700000000042e+00
463.0	2.689177999999999846e-01	6.804208000000000478e-02	1.596022300000000005e+00
464.0	2.604227000000000070e-01	7.091108999999999607e-02	1.564527999999999919e+00
465.0	2.510999999999999899e-01	7.389999999999999347e-02	1.528100000000000014e+00
466.0	2.408474999999999921e-01	7.701600000000000112e-02	1.486111399999999971e+00
467.0	2.298512000000000055e-01	8.026640000000000164e-02	1.439521499999999898e+00
468.0	2.184071999999999958e-01	8.366679999999999950e-02	1.389879899999999946e+00
469.0	2.068115000000000092e-01	8.723279999999999923e-02	1.338736200000000043e+00
470.0	1.953600000000000059e-01	9.098000000000000531e-02	1.287639999999999896e+00
471.0	1.842136000000000051e-01	9.491755000000000331e-02	1.237422299999999975e+00
472.0	1.733272999999999897e-01	9.904583999999999611e-02	1.187824299999999944e+00
473.0	1.626881000000000022e-01	1.033673999999999982e-01	1.138761099999999971e+00
474.0	1.522833000000000103e-01	1.078845999999999972e-01	1.090147999999999895e+00
475.0	1.421000000000000041e-01	1.126000000000000056e-01	1.041900000000000048e+00
476.0	1.321786000000000072e-01	1.175319999999999976e-01	9.941976000000000147e-01
477.0	1.225696000000000008e-01	1.226744000000000029e-01	9.473473000000000033e-01
478.0	1.132752000000000064e-01	1.279927999999999899e-01	9.014531000000000072e-01
479.0	1.042978999999999989e-01	1.334528000000000103e-01	8.566192999999999724e-01
480.0	9.564000000000000279e-02	1.390200000000000047e-01	8.129501000000000088e-01
481.0	8.729955000000000354e-02	1.446764000000000105e-01	7.705172999999999606e-01
482.0	7.930803999999999632e-02	1.504693000000000003e-01	7.294448000000000043e-01
483.0	7.171776000000000539e-02	1.564618999999999871e-01	6.899136000000000157e-01
484.0	6.458099000000000478e-02	1.627176999999999929e-01	6.521048999999999873e-01
485.0	5.795001000000000319e-02	1.693000000000000060e-01	6.161999999999999700e-01
486.0	5.186211000000000293e-02	1.762431000000000136e-01	5.823285999999999740e-01
487.0	4.628151999999999960e-02	1.835581000000000018e-01	5.504162000000000221e-01
488.0	4.115088000000000079e-02	1.912735000000000130e-01	5.203375999999999557e-01
489.0	3.641283000000000020e-02	1.994180000000000119e-01	4.919672999999999963e-01
490.0	3.200999999999999679e-02	2.080200000000000105e-01	4.651799999999999824e-01
491.0	2.791719999999999965e-02	2.171199000000000046e-01	4.399245999999999990e-01
492.0	2.414439999999999989e-02	2.267345000000000055e-01	4.161835999999999869e-01
493.0	2.068700000000000053e-02	2.368570999999999871e-01	3.938822000000000156e-01
494.0	1.754040000000000113e-02	2.474812000000000123e-01	3.729458999999999969e-01
495.0	1.469999999999999953e-02	2.585999999999999965e-01	3.533000000000000029e-01
496.0	1.216179000000000045e-02	2.701849000000000056e-01	3.348577999999999832e-01
497.0	9.919960000000000236e-03	2.822938999999999865e-01	3.175521000000000038e-01
498.0	7.967240000000000433e-03	2.950504999999999933e-01	3.013374999999999804e-01
499.0	6.296346000000000408e-03	3.085780000000000189e-01	2.861685999999999952e-01
500.0	4.899999999999999842e-03	3.230000000000000093e-01	2.720000000000000195e-01
501.0	3.777172999999999989e-03	3.384020999999999835e-01	2.588171000000000221e-01
502.0	2.945319999999999969e-03	3.546857999999999955e-01	2.464838000000000029e-01
503.0	2.424879999999999917e-03	3.716985999999999901e-01	2.347718000000000027e-01
504.0	2.236292999999999875e-03	3.892875000000000085e-01	2.234532999999999936e-01
505.0	2.399999999999999790e-03	4.072999999999999954e-01	2.122999999999999887e-01
506.0	2.925520000000000030e-03	4.256299000000000055e-01	2.011691999999999925e-01
507.0	3.836560000000000144e-03	4.443096000000000267e-01	1.901195999999999997e-01
508.0	5.174839999999999995e-03	4.633943999999999841e-01	1.792254000000000069e-01
509.0	6.982079999999999884e-03	4.829395000000000215e-01	1.685608000000000106e-01
510.0	9.299999999999999239e-03	5.030000000000000027e-01	1.582000000000000073e-01
511.0	1.214949000000000064e-02	5.235693000000000152e-01	1.481383000000000005e-01
512.0	1.553588000000000018e-02	5.445119999999999960e-01	1.383757999999999933e-01
513.0	1.947752000000000164e-02	5.656900000000000261e-01	1.289942000000000033e-01
514.0	2.399277000000000007e-02	5.869653000000000231e-01	1.200751000000000041e-01
515.0	2.910000000000000087e-02	6.081999999999999629e-01	1.116999999999999937e-01
516.0	3.481485000000000135e-02	6.293455999999999495e-01	1.039048000000000055e-01
517.0	4.112016000000000282e-02	6.503067999999999627e-01	9.666748000000000007e-02
518.0	4.798503999999999964e-02	6.708752000000000049e-01	8.998272000000000215e-02
519.0	5.537861000000000172e-02	6.908423999999999676e-01	8.384531000000000622e-02
520.0	6.327000000000000679e-02	7.099999999999999645e-01	7.824999000000000537e-02
521.0	7.163500999999999896e-02	7.281851999999999769e-01	7.320899000000000156e-02
522.0	8.046224000000000431e-02	7.454636000000000040e-01	6.867816000000000198e-02
523.0	8.973995999999999362e-02	7.619694000000000189e-01	6.456784000000000134e-02
524.0	9.945645000000000180e-02	7.778367999999999949e-01	6.078834999999999794e-02
525.0	1.096000000000000030e-01	7.932000000000000162e-01	5.725000999999999701e-02
526.0	1.201673999999999937e-01	8.081104000000000065e-01	5.390434999999999671e-02
527.0	1.311144999999999949e-01	8.224962000000000106e-01	5.074664000000000258e-02
528.0	1.423678999999999917e-01	8.363068000000000168e-01	4.775275999999999826e-02
529.0	1.538541999999999965e-01	8.494916000000000134e-01	4.489859000000000211e-02
530.0	1.655000000000000082e-01	8.619999999999999885e-01	4.216000000000000303e-02
531.0	1.772571000000000008e-01	8.738107999999999986e-01	3.950727999999999879e-02
532.0	1.891400000000000026e-01	8.849624000000000379e-01	3.693563999999999875e-02
533.0	2.011693999999999982e-01	8.954936000000000007e-01	3.445836000000000038e-02
534.0	2.133657999999999944e-01	9.054432000000000036e-01	3.208872000000000113e-02
535.0	2.257499000000000033e-01	9.148500999999999994e-01	2.983999999999999847e-02
536.0	2.383209000000000022e-01	9.237347999999999670e-01	2.771180999999999992e-02
537.0	2.510667999999999789e-01	9.320924000000000431e-01	2.569443999999999895e-02
538.0	2.639922000000000102e-01	9.399226000000000525e-01	2.378716000000000164e-02
539.0	2.771017000000000063e-01	9.472251999999999894e-01	2.198924999999999838e-02
540.0	2.903999999999999915e-01	9.539999999999999591e-01	2.029999999999999860e-02
541.0	3.038911999999999725e-01	9.602560999999999458e-01	1.871804999999999997e-02
542.0	3.175725999999999827e-01	9.660073999999999605e-01	1.724035999999999971e-02
543.0	3.314384000000000219e-01	9.712606000000000295e-01	1.586363999999999830e-02
544.0	3.454827999999999788e-01	9.760225000000000151e-01	1.458460999999999959e-02
545.0	3.597000000000000197e-01	9.802999999999999492e-01	1.340000000000000045e-02
546.0	3.740839000000000247e-01	9.840923999999999783e-01	1.230723000000000060e-02
547.0	3.886395999999999740e-01	9.874182000000000237e-01	1.130188000000000026e-02
548.0	4.033784000000000258e-01	9.903127999999999931e-01	1.037792000000000055e-02
549.0	4.183115000000000028e-01	9.928116000000000163e-01	9.529305999999999541e-03
550.0	4.334498999999999991e-01	9.949500999999999484e-01	8.749998999999999624e-03
551.0	4.487953000000000081e-01	9.967108000000000079e-01	8.035199999999999287e-03
552.0	4.643360000000000265e-01	9.980982999999999938e-01	7.381600000000000314e-03
553.0	4.800639999999999907e-01	9.991120000000000001e-01	6.785399999999999592e-03
554.0	4.959713000000000038e-01	9.997481999999999758e-01	6.242799999999999738e-03
555.0	5.120500999999999525e-01	1.000000000000000000e+00	5.749999000000000429e-03
556.0	5.282959000000000405e-01	9.998567000000000426e-01	5.303600000000000328e-03
557.0	5.446916000000000535e-01	9.993045999999999873e-01	4.899800000000000162e-03
558.0	5.612093999999999694e-01	9.983254999999999768e-01	4.534200000000000383e-03
559.0	5.778214999999999879e-01	9.968987000000000265e-01	4.202400000000000233e-03
560.0	5.945000000000000284e-01	9.949999999999999956e-01	3.899999999999999821e-03
561.0	6.112208999999999559e-01	9.926004999999999967e-01	3.623200000000000032e-03
562.0	6.279757999999999729e-01	9.897426000000000279e-01	3.370600000000000072e-03
563.0	6.447602000000000055e-01	9.864443999999999990e-01	3.141399999999999922e-03
564.0	6.615697000000000383e-01	9.827240999999999893e-01	2.934799999999999996e-03
565.0	6.784000000000000030e-01	9.786000000000000254e-01	2.749998999999999933e-03
566.0	6.952391999999999461e-01	9.740836999999999968e-01	2.585200000000000171e-03
567.0	7.120585999999999860e-01	9.691712000000000105e-01	2.438599999999999969e-03
568.0	7.288284000000000429e-01	9.638567999999999580e-01	2.309400000000000081e-03
569.0	7.455188000000000370e-01	9.581349000000000116e-01	2.196800000000000055e-03
570.0	7.620999999999999996e-01	9.519999999999999574e-01	2.099999999999999870e-03
571.0	7.785431999999999908e-01	9.454504000000000241e-01	2.017732999999999853e-03
572.0	7.948256000000000210e-01	9.384991999999999779e-01	1.948199999999999975e-03
573.0	8.109264000000000472e-01	9.311627999999999572e-01	1.889800000000000074e-03
574.0	8.268248000000000264e-01	9.234575999999999896e-01	1.840932999999999892e-03
575.0	8.425000000000000266e-01	9.153999999999999915e-01	1.799999999999999951e-03
576.0	8.579324999999999868e-01	9.070063999999999904e-01	1.766266999999999967e-03
577.0	8.730816000000000132e-01	8.982771999999999979e-01	1.737800000000000065e-03
578.0	8.878943999999999726e-01	8.892048000000000174e-01	1.711199999999999961e-03
579.0	9.023181000000000118e-01	8.797816000000000525e-01	1.683066999999999896e-03
580.0	9.163000000000000034e-01	8.699999999999999956e-01	1.650000999999999898e-03
581.0	9.297995000000000010e-01	8.598613000000000506e-01	1.610132999999999920e-03
582.0	9.427984000000000364e-01	8.493920000000000359e-01	1.564400000000000079e-03
583.0	9.552775999999999490e-01	8.386219999999999786e-01	1.513599999999999928e-03
584.0	9.672178999999999638e-01	8.275812999999999642e-01	1.458532999999999922e-03
585.0	9.786000000000000254e-01	8.163000000000000256e-01	1.399999999999999986e-03
586.0	9.893855999999999762e-01	8.047946999999999740e-01	1.336666999999999933e-03
587.0	9.995488000000000151e-01	7.930819999999999537e-01	1.270000000000000078e-03
588.0	1.009089200000000019e+00	7.811919999999999975e-01	1.204999999999999908e-03
589.0	1.018006399999999978e+00	7.691546999999999690e-01	1.146667000000000085e-03
590.0	1.026299999999999990e+00	7.570000000000000062e-01	1.100000000000000066e-03
591.0	1.033982699999999921e+00	7.447540999999999745e-01	1.068799999999999958e-03
592.0	1.040985999999999967e+00	7.324224000000000290e-01	1.049400000000000029e-03
593.0	1.047188000000000008e+00	7.200035999999999659e-01	1.035600000000000019e-03
594.0	1.052466700000000088e+00	7.074964999999999726e-01	1.021200000000000102e-03
595.0	1.056699999999999973e+00	6.948999999999999622e-01	1.000000000000000021e-03
596.0	1.059794399999999914e+00	6.822192000000000256e-01	9.686399999999999958e-04
597.0	1.061799200000000054e+00	6.694715999999999445e-01	9.299199999999999871e-04
598.0	1.062806799999999940e+00	6.566743999999999915e-01	8.868800000000000468e-04
599.0	1.062909600000000010e+00	6.438447999999999949e-01	8.425600000000000103e-04
600.0	1.062200000000000033e+00	6.310000000000000053e-01	8.000000000000000383e-04
601.0	1.060735200000000100e+00	6.181554999999999689e-01	7.609599999999999784e-04
602.0	1.058443599999999929e+00	6.053144000000000302e-01	7.236799999999999830e-04
603.0	1.055224399999999951e+00	5.924755999999999911e-01	6.859200000000000193e-04
604.0	1.050976799999999933e+00	5.796379000000000392e-01	6.454399999999999461e-04
605.0	1.045600000000000085e+00	5.667999999999999705e-01	5.999999999999999474e-04
606.0	1.039036899999999930e+00	5.539610999999999841e-01	5.478666999999999565e-04
607.0	1.031360800000000078e+00	5.411371999999999849e-01	4.916000000000000231e-04
608.0	1.022666199999999970e+00	5.283527999999999558e-01	4.354000000000000123e-04
609.0	1.013047699999999995e+00	5.156323000000000434e-01	3.834667000000000262e-04
610.0	1.002599999999999936e+00	5.030000000000000027e-01	3.400000000000000244e-04
611.0	9.913674999999999571e-01	4.904687999999999826e-01	3.072533000000000013e-04
612.0	9.793313999999999631e-01	4.780304000000000220e-01	2.831600000000000198e-04
613.0	9.664916000000000063e-01	4.656776000000000248e-01	2.654399999999999793e-04
614.0	9.528478999999999699e-01	4.534032000000000062e-01	2.518132999999999765e-04
615.0	9.384000000000000119e-01	4.411999999999999811e-01	2.400000000000000061e-04
616.0	9.231939999999999591e-01	4.290800000000000169e-01	2.295467000000000091e-04
617.0	9.072440000000000504e-01	4.170360000000000178e-01	2.206400000000000017e-04
618.0	8.905020000000000158e-01	4.050320000000000031e-01	2.119599999999999967e-04
619.0	8.729200000000000292e-01	3.930319999999999925e-01	2.021867000000000000e-04
620.0	8.544498999999999844e-01	3.810000000000000053e-01	1.900000000000000105e-04
621.0	8.350840000000000485e-01	3.689183999999999797e-01	1.742132999999999876e-04
622.0	8.149459999999999482e-01	3.568272000000000110e-01	1.556399999999999938e-04
623.0	7.941859999999999475e-01	3.447767999999999944e-01	1.359599999999999925e-04
624.0	7.729540000000000299e-01	3.328175999999999912e-01	1.168532999999999947e-04
625.0	7.513999999999999568e-01	3.210000000000000075e-01	1.000000000000000048e-04
626.0	7.295835999999999988e-01	3.093381000000000047e-01	8.613333000000000632e-05
627.0	7.075888000000000178e-01	2.978504000000000151e-01	7.459999999999999726e-05
628.0	6.856022000000000505e-01	2.865936000000000039e-01	6.499999999999999431e-05
629.0	6.638104000000000227e-01	2.756244999999999945e-01	5.693333000000000128e-05
630.0	6.423999999999999710e-01	2.650000000000000133e-01	4.999999000000000170e-05
631.0	6.215148999999999813e-01	2.547632000000000230e-01	4.415999999999999732e-05
632.0	6.011138000000000314e-01	2.448896000000000128e-01	3.948000000000000147e-05
633.0	5.811051999999999884e-01	2.353343999999999991e-01	3.571999999999999682e-05
634.0	5.613976999999999995e-01	2.260527999999999982e-01	3.263999999999999920e-05
635.0	5.419000000000000483e-01	2.169999999999999984e-01	3.000000000000000076e-05
636.0	5.225994999999999946e-01	2.081616000000000022e-01	2.765333000000000041e-05
637.0	5.035463999999999496e-01	1.995487999999999984e-01	2.555999999999999922e-05
638.0	4.847435999999999967e-01	1.911551999999999973e-01	2.364000000000000067e-05
639.0	4.661938999999999944e-01	1.829744000000000093e-01	2.181332999999999872e-05
640.0	4.479000000000000203e-01	1.749999999999999889e-01	2.000000000000000164e-05
641.0	4.298613000000000017e-01	1.672234999999999971e-01	1.813333000000000008e-05
642.0	4.120980000000000198e-01	1.596463999999999939e-01	1.620000000000000075e-05
643.0	3.946439999999999948e-01	1.522776000000000129e-01	1.419999999999999957e-05
644.0	3.775333000000000161e-01	1.451259000000000021e-01	1.213332999999999992e-05
645.0	3.608000000000000096e-01	1.381999999999999895e-01	1.000000000000000082e-05
646.0	3.444562999999999930e-01	1.315002999999999866e-01	7.733332999999999570e-06
647.0	3.285167999999999977e-01	1.250247999999999915e-01	5.399999999999999967e-06
648.0	3.130191999999999974e-01	1.187792000000000014e-01	3.199999999999999855e-06
649.0	2.980011000000000188e-01	1.127690999999999971e-01	1.333333000000000072e-06
650.0	2.834999999999999742e-01	1.069999999999999979e-01	0.000000000000000000e+00
651.0	2.695447999999999733e-01	1.014762000000000025e-01	0.000000000000000000e+00
652.0	2.561184000000000238e-01	9.618864000000000580e-02	0.000000000000000000e+00
653.0	2.431896000000000058e-01	9.112296000000000284e-02	0.000000000000000000e+00
654.0	2.307271999999999934e-01	8.626485000000000403e-02	0.000000000000000000e+00
655.0	2.187000000000000055e-01	8.160000000000000586e-02	0.000000000000000000e+00
656.0	2.070971000000000062e-01	7.712064000000000419e-02	0.000000000000000000e+00
657.0	1.959231999999999918e-01	7.282552000000000469e-02	0.000000000000000000e+00
658.0	1.851707999999999965e-01	6.871008000000000671e-02	0.000000000000000000e+00
659.0	1.748322999999999960e-01	6.476975999999999567e-02	0.000000000000000000e+00
660.0	1.648999999999999910e-01	6.099999999999999867e-02	0.000000000000000000e+00
661.0	1.553666999999999965e-01	5.739621000000000306e-02	0.000000000000000000e+00
662.0	1.462299999999999989e-01	5.395504000000000272e-02	0.000000000000000000e+00
663.0	1.374900000000000011e-01	5.067375999999999825e-02	0.000000000000000000e+00
664.0	1.291467000000000032e-01	4.754964999999999886e-02	0.000000000000000000e+00
665.0	1.212000000000000022e-01	4.458000000000000157e-02	0.000000000000000000e+00
666.0	1.136396999999999963e-01	4.175871999999999917e-02	0.000000000000000000e+00
667.0	1.064650000000000041e-01	3.908496000000000192e-02	0.000000000000000000e+00
668.0	9.969044000000000516e-02	3.656384000000000023e-02	0.000000000000000000e+00
669.0	9.333060999999999441e-02	3.420047999999999838e-02	0.000000000000000000e+00
670.0	8.740000000000000546e-02	3.200000000000000067e-02	0.000000000000000000e+00
671.0	8.190095999999999488e-02	2.996261000000000063e-02	0.000000000000000000e+00
672.0	7.680428000000000255e-02	2.807663999999999993e-02	0.000000000000000000e+00
673.0	7.207711999999999453e-02	2.632935999999999957e-02	0.000000000000000000e+00
674.0	6.768664000000000625e-02	2.470804999999999876e-02	0.000000000000000000e+00
675.0	6.360000000000000375e-02	2.319999999999999840e-02	0.000000000000000000e+00
676.0	5.980685000000000168e-02	2.180077000000000056e-02	0.000000000000000000e+00
677.0	5.628215999999999775e-02	2.050112000000000115e-02	0.000000000000000000e+00
678.0	5.297103999999999702e-02	1.928107999999999905e-02	0.000000000000000000e+00
679.0	4.981860999999999928e-02	1.812068999999999833e-02	0.000000000000000000e+00
680.0	4.676999999999999907e-02	1.700000000000000122e-02	0.000000000000000000e+00
681.0	4.378404999999999797e-02	1.590379000000000098e-02	0.000000000000000000e+00
682.0	4.087535999999999947e-02	1.483718000000000016e-02	0.000000000000000000e+00
683.0	3.807263999999999787e-02	1.381068000000000053e-02	0.000000000000000000e+00
684.0	3.540461000000000302e-02	1.283478000000000049e-02	0.000000000000000000e+00
685.0	3.289999999999999869e-02	1.192000000000000004e-02	0.000000000000000000e+00
686.0	3.056419000000000150e-02	1.106830999999999961e-02	0.000000000000000000e+00
687.0	2.838055999999999912e-02	1.027339000000000030e-02	0.000000000000000000e+00
688.0	2.634484000000000131e-02	9.533310999999999175e-03	0.000000000000000000e+00
689.0	2.445274999999999879e-02	8.846157000000000326e-03	0.000000000000000000e+00
690.0	2.270000000000000143e-02	8.210000000000000284e-03	0.000000000000000000e+00
691.0	2.108428999999999859e-02	7.623780999999999614e-03	0.000000000000000000e+00
692.0	1.959988000000000008e-02	7.085423999999999889e-03	0.000000000000000000e+00
693.0	1.823732000000000131e-02	6.591475999999999759e-03	0.000000000000000000e+00
694.0	1.698716999999999935e-02	6.138484999999999948e-03	0.000000000000000000e+00
695.0	1.583999999999999991e-02	5.722999999999999789e-03	0.000000000000000000e+00
696.0	1.479064000000000073e-02	5.343058999999999829e-03	0.000000000000000000e+00
697.0	1.383131999999999938e-02	4.995796000000000264e-03	0.000000000000000000e+00
698.0	1.294868000000000061e-02	4.676404000000000324e-03	0.000000000000000000e+00
699.0	1.212919999999999970e-02	4.380074999999999767e-03	0.000000000000000000e+00
700.0	1.135916000000000009e-02	4.101999999999999744e-03	0.000000000000000000e+00
701.0	1.062934999999999922e-02	3.838452999999999917e-03	0.000000000000000000e+00
702.0	9.938845999999999445e-03	3.589099000000000109e-03	0.000000000000000000e+00
703.0	9.288421999999999304e-03	3.354218999999999864e-03	0.000000000000000000e+00
704.0	8.678853999999999735e-03	3.134093000000000122e-03	0.000000000000000000e+00
705.0	8.110915999999999265e-03	2.929000000000000180e-03	0.000000000000000000e+00
706.0	7.582387999999999802e-03	2.738139000000000111e-03	0.000000000000000000e+00
707.0	7.088745999999999936e-03	2.559875999999999992e-03	0.000000000000000000e+00
708.0	6.627313000000000127e-03	2.393244000000000100e-03	0.000000000000000000e+00
